	SubjectID1	SubjectID2	Group1	Group2	Distance
139	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML	Group1C	Group3E	0.2549361252302574
140	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML	Group1C	Group3E	0.3020893891847112
141	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML	Group1C	Group3E	0.39425291776668103
142	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML	Group1C	Group3E	0.3592909081908821
143	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML	Group1C	Group3E	0.39376909556689227
144	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML	Group1C	Group3E	0.3146936700011948
145	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML	Group1C	Group3E	0.3273624375011799
146	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML	Group1C	Group3E	0.41144444209816566
147	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML	Group1C	Group3E	0.38739117949691004
148	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML	Group1C	Group3E	0.3264796892236748
149	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML	Group1C	Group3E	0.354467142106621
150	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML	Group1C	Group3E	0.23562111148780868
151	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML	Group1C	Group3E	0.2856205673867114
