organ,LA,LVB,LVT,RA,RVB,RVT,all_sum
X862.546_3.216,0.000400162,0.0000243,0,0.0000351,0.000088,0.0000684,0.000615962
X508.829_3.573,0,0,0,0,0.000616403,0,0.000616403
X731.606_5.622,0,0,0.000549979,0.0000668,0,0,0.000616779
X446.196_2.386,0.000568026,0,0.0000373,0,0.0000141,0,0.000619426
X189.124_0.452,0.000015,0.000301361,0.0000463,0,0.0000134,0.000245028,0.000621089
X407.243_2.715,0,0.000472011,0.0000724,0,0.0000767,0,0.000621111
X860.599_3.311,0.0001843,0,0.000324736,0.000116254,0,0,0.00062529
X301.216_2.769,0.0000938,0.000211523,0.000253519,0,0.0000696,0,0.000628442
X822.527_3.453,0.000534096,0,0.0000962,0,0,0,0.000630296
X338.269_3.067,0.0002433,4.72E-05,2.79E-04,2.56E-05,3.52E-05,0,0.0006303
X738.506_3.664,0.000630401,0,0,0,0,0,0.000630401
X538.52_4.168,0.000350888,0.0000849,0,0.000195391,0,0,0.000631179
X366.132_2.184,0.0000582,0.0001189,0.000433815,0,0.0000241,0,0.000635015
X373.183_3.175,0,0,0,0.000637182,0,0,0.000637182
X962.559_3.094,0.0001667,0.0000456,0.000425063,0,0,0,0.000637363
X651.13_2.344,0,0,0.000157112,0.000482948,0,0,0.00064006
X850.616_3.346,0.000403657,0,0.000053,0.00018463,0,0,0.000641287
X317.247_3.189,0.000544141,0.0000598,0.0000377,0,0,0,0.000641641
X810.6_4.952,0.000641845,0,0,0,0,0,0.000641845
X384.116_0.473,0.0000507,0.000476005,0.000115623,0,0,0,0.000642328
X792.59_5.594,0,0,0.000188582,0,0.000453952,0,0.000642534
X477.211_2.513,0,0.00043126,0.0001611,0,0.0000504,0,0.00064276
X288.633_2.894,0.0000475,0,0.0001132,0.000375956,0.0001067,0,0.000643356
X153.127_1.819,0,0,0.000643887,0,0,0,0.000643887
X399.395_3.27,0,0,0.000100894,0.000543176,0,0,0.00064407
X127.039_1.549,0.000596616,0,0.000048,0,0,0,0.000644616
X207.102_2.547,0,0.0002537,0.000394298,0,0,0,0.000647998
X758.459_2.977,0.0001294,0,0.000484822,0,0.0000345,0,0.000648722
X533.844_3.482,0,0,0,0,0.000651201,0,0.000651201
X185.154_1.446,0,0,0.000651338,0,0,0,0.000651338
X401.269_2.92,0.000105001,0.0000663,0.000122886,0,0.000310422,0.000047,0.000651609
X814.631_3.702,0.000428201,0,0,0.000225404,0,0,0.000653605
X399.215_2.764,0,0.000573096,0.0000201,0,0.0000614,0,0.000654596
X396.232_2.701,0.000364638,0.000187,0.0000672,0.0000372,0,0,0.000656038
X477.278_2.868,0,0,0,0.000656542,0,0,0.000656542
X169.006_0.33,0,0,0,0.000421732,0.00023484,0,0.000656572
X440.265_2.648,0,0.000478589,0.000179827,0,0,0,0.000658416
X248.132_2.378,0.000611688,0,0.0000193,0,0.0000281,0,0.000659088
X276.897_6.388,0.0001434,0,0,0.000336887,0.000118,0.0000611,0.000659387
X708.408_3.001,0.000314785,0.000229655,0.0000659,0.0000498,0,0,0.00066014
X832.585_4.11,0,0,0.000220017,0,0.00044047,0,0.000660487
X785.652_3.303,0.000288739,0,0.000372302,0,0,0,0.000661041
X512.276_2.766,0.0000766,0,0,0.000587092,0,0,0.000663692
X122.964_6.235,0.000270353,0,0,0.000131608,0.0000573,0.000206543,0.000665804
X752.558_4.163,0.00066811,0,0,0,0,0,0.00066811
X127.039_1.438,0.000668313,0,0,0,0,0,0.000668313
X462.192_2.403,0.0003593,0.000156123,0.0000182,0,0.0001351,0,0.000668723
X785.652_3.366,0.000456606,0,0.000212123,0,0,0,0.000668729
X724.527_3.925,0.000266025,0,0,0.000404694,0,0,0.000670719
X681.362_2.79,0.000325654,0,0.0000411,0.0000234,0.000280943,0,0.000671097
X663.672_2.237,0.0000141,3.24E-04,1.82E-04,0.00E+00,1.06E-04,0.0000463,0.0006724
X812.615_3.579,0.000312142,0,0,0.000315575,0.0000468,0,0.000674517
X758.531_3.361,0.000482472,0,0.0000931,0.0001,0,0,0.000675572
X235.169_2.853,0,0,0.000675787,0,0,0,0.000675787
X794.568_4.098,0.000294842,0,0.000382496,0,0,0,0.000677338
X325.165_2.478,0,5.95E-04,8.32E-05,0.00E+00,0.00E+00,0,0.0006782
X882.585_3.628,0.000465945,0.000212315,0,0,0,0,0.00067826
X127.039_1.651,0.000631769,0,0.0000465,0,0,0,0.000678269
X820.549_3.664,0,0.0000508,0.000157256,0,0.000470782,0,0.000678838
X963.64_3.031,0.000429074,0,0.000222901,0,0.0000269,0,0.000678875
X616.324_2.819,0,0,0.000679869,0,0,0,0.000679869
X534.291_2.126,0.000552758,0,0.0000297,0.0000776,0.0000206,0,0.000680658
X760.474_3.064,0.000475095,0,0.0000804,0.000101612,0.000027,0,0.000684107
X982.984_2.4,0.000145,0,0.000241463,0.000047,0.000251165,0,0.000684628
X814.559_3.587,0,0,0,0,0.000685486,0,0.000685486
X664.311_2.433,0,0.000125769,0.000498414,0,0.0000629,0,0.000687083
X252.079_2.625,0.0000281,0.0000172,0.0002424,0,0.000234103,0.000165548,0.000687351
X385.333_3.54,0.000235864,0,0.00033,0.0001248,0,0,0.000690664
X718.429_3.073,0.000317707,0.000189356,0.0001253,0.0000586,0,0,0.000690963
X423.909_2.296,0.0000757,2.56E-04,2.07E-04,2.29E-05,7.20E-05,0.000059,0.0006926
X298.115_0.465.1,0.0000374,0.0000534,0.00055697,0,0.0000449,0,0.00069267
X137.988_5.759,0.000485409,0,0,0.000207409,0,0,0.000692818
X209.074_2.274,0,0.0000677,0,0,0.00004,0.000585538,0.000693238
X804.555_3.448,0.000693588,0,0,0,0,0,0.000693588
X748.528_4.1,0,0,0,0,0.000696337,0,0.000696337
X129.066_3.792,0.000547553,0.000103516,0,0.0000462,0,0,0.000697269
X417.337_3.296,0.0001175,0,0.0001569,0.000389774,0,0.0000342,0.000698374
X221.054_2.77,0,0.000146146,0.0000365,0.000278992,0,0.000239568,0.000701206
X921.861_2.4,0.0001637,1.14E-04,2.87E-04,0.00E+00,8.11E-05,0.0000557,0.0007015
X788.616_3.191,0,0,0.000406747,0,0.000300164,0,0.000706911
X238.18_3.13,0.000275,0.000203055,0.0000964,0.0001333,0,0,0.000707755
X798.526_3.442,0.000708194,0,0,0,0,0,0.000708194
X205.098_0.721,0.000439813,0.0000344,0,0,0.000237176,0,0.000711389
X255.142_2.716,0.0000886,0,0.000289983,0.0001729,0,0.000161,0.000712483
X621.445_2.18,0.0002037,0,0.0000259,0.0000514,0.000333381,0.0000983,0.000712681
X407.346_3.639,0.000434209,0,0.000128091,0.000151225,0,0,0.000713525
X740.486_3.278,0.000476826,0,0.000166939,0.0000707,0,0,0.000714465
X802.595_3.942,0.000715706,0,0,0,0,0,0.000715706
X666.399_3.04,0.0001319,0.000471381,0.0000591,0.0000544,0,0,0.000716781
X668.546_3.754,0.000655523,0,0,0.0000622,0,0,0.000717723
X217.12_4.595,0.000188643,0,0,0.000131414,0.0000658,0.00033192,0.000717777
X786.527_3.286,0.000648947,0,0.0000431,0.0000258,0,0,0.000717847
X285.17_2.652,0.0001016,0,0.000157657,0,0,0.000459435,0.000718692
X740.522_3.385,0.000718913,0,0,0,0,0,0.000718913
X874.578_3.358,0,0,0.0000795,0.000639551,0,0,0.000719051
X922.611_2.391,0,1.19E-04,4.18E-05,0.00E+00,1.95E-04,0.0003669,0.0007227
X600.469_3.096,0.000442673,0,0.000034,0.0000933,0.000153358,0,0.000723331
X762.506_3.67,0.00059267,0,0,0,0.000130965,0,0.000723635
X394.338_3.619,0.000527548,0,0.000196123,0,0,0,0.000723671
X792.575_3.557,0.000550902,0,0,0.000174934,0,0,0.000725836
X535.94_2.186,0.000475664,0,0.0001022,0.00012797,0.0000215,0,0.000727334
X429.17_3.322,0,0,0.0000442,0.000479208,0.000205307,0,0.000728715
X490.818_3.01,0,0,0,0,0.000730444,0,0.000730444
X706.428_2.946,0.000373028,0.000214728,0.0001435,0,0,0,0.000731256
X832.532_3.351,0.000667318,0,0,0.0000312,0.0000332,0,0.000731718
X122.964_5.728,0,0,0,0,0,0.000734752,0.000734752
X378.154_2.247,0.000712915,0,0,0.000022,0,0,0.000734915
X451.789_3.708,0,0,0,0,0.000737621,0,0.000737621
X353.352_3.526,0.000702201,0,0.0000177,0.0000181,0,0,0.000738001
X383.331_3.501,0.000527208,0,0.000118435,0.0000925,0,0,0.000738143
X170.154_3.325,0,0,0.000738295,0,0,0,0.000738295
X706.538_3.9,0.00034496,0,0,0.000393959,0,0,0.000738919
X530.287_2.937,0,0,0.000327888,0.000411323,0,0,0.000739211
X810.6_4.069,0,0,0.000740489,0,0,0,0.000740489
X824.579_3.859,0.000725025,0,0.0000157,0,0,0,0.000740725
X200.996_0.898,0,0,0,0.000741816,0,0,0.000741816
X774.525_3.345,0.0005284,0,0,0.000213867,0,0,0.000742267
X301.216_3.021,0.0001811,2.23E-04,2.32E-04,1.95E-05,8.99E-05,0,0.0007455
X437.194_2.847,0.0001131,0.000584623,0.0000511,0,0,0,0.000748823
X318.193_2.363,0.000608073,0,0,0.000102551,0.0000386,0,0.000749224
X421.187_2.496,0,0.0006656,0.0000841,0,0,0,0.0007497
X149.129_0.462,0,0.0000664,0,0,0,0.000686057,0.000752457
X200.996_0.983,0,0,0,0.000752629,0,0,0.000752629
X238.217_3.258,0.0003681,0.00E+00,7.56E-05,3.09E-04,0.00E+00,0,0.0007527
X270.911_2.359,0,0,0,0,0.000753463,0,0.000753463
X397.22_2.071,0,0.000657489,0,0,0.0000964,0,0.000753889
X127.039_1.985,0.000753964,0,0,0,0,0,0.000753964
X449.79_3.639,0,0,0,0,0.000755045,0,0.000755045
X467.802_3.658,0,0,0,0,0.000755045,0,0.000755045
X792.553_3.274,0,0.000309797,0.000201014,0,0.000245508,0,0.000756319
X100.076_1.157,0,0.00007,0.000419673,0.0000697,0,0.000197301,0.000756674
X508.34_3.061,0.000403,0.00E+00,2.80E-04,0.00E+00,7.37E-05,0,0.0007567
X414.96_0.304,0.0000957,0,0,0.0001475,0.000423741,0.0000905,0.000757441
X196.017_2.965,0,0,0.000192426,0.000566635,0,0,0.000759061
X590.31_2.654,0,0.000652537,0.000110474,0,0,0,0.000763011
X768.553_4.271,0.000362707,0,0.0000743,0.000327695,0,0,0.000764702
X622.408_3.162,0,0,0.000765593,0,0,0,0.000765593
X878.547_3.26,0.000310326,0.0001475,0.0000909,0.0000336,0.000183556,0,0.000765882
X534.296_2.937,0,0.000261,0.000417459,0,0.0000885,0,0.000766959
X263.091_2.771,0.0000518,7.68E-05,5.38E-05,4.99E-04,4.66E-05,0.000039,0.000767
X508.829_3.512,0,0,0,0,0.000767511,0,0.000767511
X736.438_3.013,0,0,0.000507606,0.000259917,0,0,0.000767523
X906.569_3.33,0.000462499,0,0.0000688,0.000182867,0.000054,0,0.000768166
X594.341_2.907,0.000692172,0,0.000077,0,0,0,0.000769172
X757.621_3.539,0.0001805,0.000137011,0,0.000268923,0.000185053,0,0.000771487
X725.557_5.549,0.000631205,0,0,0,0.000141821,0,0.000773026
X385.333_3.644,0.000393829,0,0.000383025,0,0,0,0.000776854
X180.022_5.922,0,0,0,0.0000143,0.000653457,0.00010955,0.000777307
X809.586_5.553,0.000778631,0,0,0,0,0,0.000778631
X508.829_2.872,0,0,0,0,0.000778704,0,0.000778704
X766.573_4.054,0.000716352,0,0,0.0000636,0,0,0.000779952
X381.351_3.772,0.000742294,0,0.0000395,0,0,0,0.000781794
X664.382_2.957,0.000273723,0,0.0001025,0.000311018,0.0000952,0,0.000782441
X621.671_2.438,0.000732271,0,0,0.0000551,0,0,0.000787371
X375.253_2.846,0.000638544,0,0.000149971,0,0,0,0.000788515
X118.98_0.372,0,0,0,0.000711537,0.0000772,0,0.000788737
X724.218_2.769,0,2.44E-05,0.00E+00,3.59E-04,3.15E-04,0.0000906,0.000789
X744.48_3.262,0.000011,0,0.00077817,0,0,0,0.00078917
X540.309_2.901,0.000388133,0,0,0.0001702,0.00023137,0,0.000789703
X452.373_2.945,0.000354975,0.0000185,0,0.000333705,0.0000831,0,0.00079028
X427.096_0.313,0,0,0,0.000276899,0,0.000513407,0.000790306
X526.432_3.181,0.0005131,0.0000642,0.0000661,0,0,0.0001479,0.0007913
X566.38_3.055,0.0000371,0,0.000167933,0.00058767,0,0,0.000792703
X720.443_2.989,0.000211856,0.0000493,0.000533223,0,0,0,0.000794379
X127.039_1.851,0.000733019,0,0.0000616,0,0,0,0.000794619
X366.299_3.044,0,0,0,0.000794681,0,0,0.000794681
X634.316_2.163,0.000354049,0.0000367,0.000102,0.000302251,0,0,0.000795
X706.496_4.937,0.00033391,0,0,0.000463713,0,0,0.000797623
X518.253_2.614,0.0001692,0.000336159,0.000293782,0,0,0,0.000799141
X528.294_2.861,0.00021355,0,0,0.0000165,0.000569326,0,0.000799376
X259.06_0.324,0.000453686,0,0.0002237,0.0001237,0,0,0.000801086
X131.975_6.475,0.00053878,0,0,0.0001064,0.000157723,0,0.000802903
X531.845_2.858,0,0,0,0,0.000805951,0,0.000805951
X325.274_3.185,0.0001811,0.000507843,0.0001179,0,0,0,0.000806843
X756.55_5.552,0.000807083,0,0,0,0,0,0.000807083
X876.521_3.124,0.000808159,0,0,0,0,0,0.000808159
X250.1_2.306,0.000231322,0.0000657,0.000224521,0.000234643,0.0000522,0,0.000808386
X592.289_2.536,0.000029,0.000188,0.000594481,0,0,0,0.000811481
X287.889_6.433,0.000811644,0,0,0,0,0,0.000811644
X249.149_2.63,0,0.000707308,0,0,0.0001047,0,0.000812008
X1147.751_3.056,0.0004709,7.16E-05,2.70E-04,0.00E+00,0.00E+00,0,0.0008125
X523.3_2.941,0.0000306,0.000161795,0.0000529,0.00052338,0,0.000044,0.000812675
X706.538_4.076,0.000813272,0,0,0,0,0,0.000813272
X473.238_2.238,0.000736976,0,0.0000293,0,0.000048,0,0.000814276
X492.817_3.425,0,0,0,0,0.000814311,0,0.000814311
X445.303_2.334,0.000647407,0,0.0000766,0.0000546,0,0.0000373,0.000815907
X127.039_6.785,0.0000887,0,0.000727489,0,0,0,0.000816189
X337.237_2.687,0.00006822,0.000311789,0.000419489,0,0.0000167,0,0.000816198
X300.199_2.264,0.0000273,0.000386311,0.000216326,0.000166141,0.0000225,0,0.000818578
X788.616_4.205,0.0000783,0,0,0.000606606,0.000136024,0,0.00082093
X291.268_3.054,0.0001586,0.00E+00,0.00E+00,6.65E-04,0.00E+00,0,0.0008236
X776.558_4.123,0.000250603,0,0.000362768,0.000213091,0,0,0.000826462
X287.889_6.264,0.000828435,0,0,0,0,0,0.000828435
X701.558_3.695,0.000829847,0,0,0,0,0,0.000829847
X108.069_4.64,0.000403744,0.000341558,0.0000866,0,0,0,0.000831902
X1273.605_3.33,0.0000609,0,0.0000176,0.00075396,0,0,0.00083246
X804.551_3.912,0.0004118,0,0.000138734,0.000218354,0.0000636,0,0.000832488
X646.301_2.451,0.0000282,0.000511385,0.000295698,0,0,0,0.000835283
X113.518_3.883,0,0.000836798,0,0,0,0,0.000836798
X834.601_5.541,0,0,0,0,0.000609595,0.000228145,0.00083774
X668.377_2.925,0.0001498,0,0.000669529,0.0000215,0,0,0.000840829
X508.829_3.446,0,0,0,0,0.000841344,0,0.000841344
X127.039_1.322,0.000377553,0,0.000464002,0,0,0,0.000841555
X508.829_3.268,0,0,0,0,0.000841831,0,0.000841831
X724.403_2.913,0.0001567,0.0000632,0.000356599,0.0000476,0.000181082,0.0000372,0.000842381
X874.579_3.503,0.000340338,0,0,0.000502223,0,0,0.000842561
X826.594_3.633,0.000114738,0,0.000330896,0.000397499,0,0,0.000843133
X186.149_2.502,0.0000588,0.000444658,0.000302938,0,0,0.0000376,0.000843996
X758.531_3.488,0.000844268,0,0,0,0,0,0.000844268
X468.308_2.823,0,0,0.000845357,0,0,0,0.000845357
X165.164_2.712,0.0001054,0.0002831,0.000123,0.0001747,0.0000568,0.000103907,0.000846907
X796.511_3.392,0.000357929,0,0.000302389,0,0.000186845,0,0.000847163
X115.965_6.486,0,0.0000726,0,0,0.00025594,0.000519407,0.000847947
X679.068_2.179,0.000760617,0.0000173,0,0.0000332,0,0.0000442,0.000855317
X726.47_3.259,0,0.0002525,0.000602989,0,0,0,0.000855489
X189.124_0.309,0.000024,0.0000936,0.0000472,0,0,0.000691614,0.000856414
X421.223_2.584,0,0.000494597,0.000361899,0,0,0,0.000856496
X275.273_3.395,0.0003562,0.00E+00,9.58E-05,4.05E-04,0.00E+00,0,0.000857
X728.405_3.431,0.0000239,0,0.0000931,0.000741838,0,0,0.000858838
X102.092_2.129,0.000621044,0,0,0.000240964,0,0,0.000862008
X218.985_0.461,0,0,0,0,0.0000303,0.000831769,0.000862069
X665.853_2.416,0.00064526,0.0000342,0.0001571,0.000026,0,0,0.00086256
X814.057_2.343,0.000202,0.0000889,0.0003702,0,0.000203541,0,0.000864641
X548.263_2.598,0.000796774,0.0000696,0,0,0,0,0.000866374
X527.85_3.395,0,0,0,0,0.000866997,0,0.000866997
X788.507_3.261,0.000621269,0,0.0001561,0.0000559,0.000036,0,0.000869269
X159.065_0.879,0,0,0.000871905,0,0,0,0.000871905
X472.327_2.935,0.0000918,0.0000559,0,0,0.000376371,0.000349433,0.000873504
X285.217_3.334,0,0,0.000328445,0.000547924,0,0,0.000876369
X114.074_2.18,0.000876673,0,0,0,0,0,0.000876673
X228.934_2.74,0,0,0,0,0.000878479,0,0.000878479
X401.341_3.474,0,0,0.000374537,0.000504686,0,0,0.000879223
X811.667_3.348,0.000249118,0,0.000587965,0.0000433,0,0,0.000880383
X180.022_5.8,0,0.000103708,0,0,0,0.000777158,0.000880866
X391.284_0.702,0.000324054,0,0.000558439,0,0,0,0.000882493
X862.555_3.307,0.000274732,0,0.000608284,0,0,0,0.000883016
X347.172_2.535,0.0000281,0.0007492,0,0,0.0001058,0,0.0008831
X263.139_2.234,0.000465763,0,0,0.000421045,0,0,0.000886808
X592.325_2.623,0.000856764,0,0.0000302,0,0,0,0.000886964
X508.341_2.908,0,0.000769964,0,0,0.0001171,0,0.000887064
X842.551_3.341,0.000203585,0,0.000595713,0.0000886,0,0,0.000887898
X832.57_3.158,0.000182624,0.0001177,0.000172766,0.0000275,0.000391096,0,0.000891686
X273.019_0.308,0.0000143,0.0000233,0.0006232,0,0.0000809,0.000150067,0.000891767
X459.2_2.536,0,0.000786916,0.0000756,0,0.0000295,0,0.000892016
X550.278_2.527,0.000519456,0.0000821,0.0002909,0,0,0,0.000892456
X904.554_3.18,0.000711616,0.0000197,0.0001621,0,0,0,0.000893416
X316.995_0.316,0.000254073,0.000213966,0,0.000312599,0.000112891,0,0.000893529
X226.975_1.957,0.0000312,0,0,0.000863685,0,0,0.000894885
X844.532_3.254,0.000623757,0.0000173,0.000230218,0.000027,0,0,0.000898275
X511.21_3.171,0,0.0000541,0,0,0.000844506,0,0.000898606
X558.319_3.013,0.000823308,0.0000239,0,0.0000518,0,0,0.000899008
X838.63_3.652,0.000543942,0,0,0,0.000355113,0,0.000899055
X504.51_2.174,0.000410216,0.0000736,0.0000579,0.000359922,0,0,0.000901638
X291.232_3.049,0.0002638,0.000637896,0,0,0,0,0.000901696
X391.284_1.591,0.00035921,0,0.000549133,0,0,0,0.000908343
X531.845_3.731,0,0,0,0,0.000909024,0,0.000909024
X552.403_3.173,0.000793663,0,0,0.0000446,0.0000725,0,0.000910763
X323.258_2.971,0.000189,0.000704678,0.0000181,0,0,0,0.000911778
X836.541_3.351,0,0.00034703,0.000309941,0.000256142,0,0,0.000913113
X212.119_2.277,0.000312581,0.000458272,0,0,0,0.000143465,0.000914318
X719.569_3.662,0.00048899,0,0.000065,0.000360575,0,0,0.000914565
X377.268_2.919,0.00074587,0,0,0.000171823,0,0,0.000917693
X388.255_2.24,0.000507285,0.0003442,0.0000453,0,0.0000212,0,0.000917985
X225.135_0.478,0,0.000387163,0,0,0.000142021,0.000389656,0.00091884
X357.207_2.628,0,0.0008716,0,0,0.0000477,0,0.0009193
X900.522_3.113,0,0,0.00092008,0,0,0,0.00092008
X264.078_2.788,0.0000687,0,0.000109178,0.000742752,0,0,0.00092063
X480.279_2.514,0.000659752,0.0000238,0,0.000140494,0.0000368,0.0000616,0.000922446
X116.107_1.245,0,0,0.000923396,0,0,0,0.000923396
X365.196_2.646,0.0001025,0.000724302,0.0000236,0.0000733,0,0,0.000923702
X806.556_3.702,0,0,0.00044841,0,0.000235189,0.00024122,0.000924819
X834.585_3.142,0.000561799,0,0.0001116,0.0001353,0.000116256,0,0.000924955
X786.6_4.389,0.000748599,0,0,0.000177036,0,0,0.000925635
X113.964_0.579,0,0,0,0.000927044,0,0,0.000927044
X744.59_5.613,0.000875772,0,0.0000518,0,0,0,0.000927572
X177.127_2.779,0.0000169,0.000132,0.000719004,0,0.00006,0,0.000927904
X780.551_5.547,0.000539323,0,0.000389649,0,0,0,0.000928972
X364.357_3.287,0,0,0.000488286,0.000440801,0,0,0.000929087
X488.516_2.327,0.0002318,1.94E-04,3.71E-04,2.11E-05,7.73E-05,0.0000357,0.0009309
X167.107_1.824,0,0,0.000932515,0,0,0,0.000932515
X730.538_3.749,0.000797253,0,0.0000159,0.0001197,0,0,0.000932853
X217.123_2.843,0,0.000933486,0,0,0,0,0.000933486
X638.439_3.025,0.000621169,0.0000222,0.0000291,0.0002656,0,0,0.000938069
X158.961_6.8,0,0,0,0.000299287,0.000639256,0,0.000938543
X103.055_0.597,0.000938608,0,0,0,0,0,0.000938608
X480.405_3.014,0.0001215,0.0000804,0.00026984,0.0001476,0.000323736,0,0.000943076
X345.242_3.091,0,0.000189235,0.000692852,0,0.0000639,0,0.000945987
X347.172_2.542,0.000379,0.0000675,0.000499688,0,0,0,0.000946188
X472.342_2.865,0.000558642,0.0000889,0.0000568,0,0.00024193,0,0.000946272
X115.076_2.016,0,0.0001922,0.00075631,0,0,0,0.00094851
X207.986_0.31,0,0,0.000949764,0,0,0,0.000949764
X705.331_3.345,0,0,0,0,0.000423249,0.000528092,0.000951341
X352.291_3.911,0.000713879,0,0,0.000239572,0,0,0.000953451
X139.112_1.89,0,0,0.000954816,0,0,0,0.000954816
X361.237_2.912,0,0,0.000956447,0,0,0,0.000956447
X810.6_4.741,0.000959,0,0,0,0,0,0.000959
X468.39_3.123,0.000519902,0,0.0001015,0,0.000277026,0.0000616,0.000960028
X618.377_3.107,0.0001427,0.0001975,0.00037126,0.000107799,0.000140842,0,0.000960101
X442.801_2.967,0.000965012,0,0,0,0,0,0.000965012
X664.312_2.472,0,0.000654882,0.0002268,0,0.000085,0,0.000966682
X391.211_2.714,0,0.000203254,0.000682819,0,0.000081,0,0.000967073
X210.185_3.15,0.0001484,2.28E-04,9.65E-05,4.47E-04,4.76E-05,0,0.0009675
X229.108_2.472,0,4.82E-04,4.87E-04,0.00E+00,0.00E+00,0,0.000969
X159.065_0.614,0,0,0.000970934,0,0,0,0.000970934
X422.431_2.219,0,0.0002931,0.0001895,0,0.000488536,0,0.000971136
X862.552_3.287,0.000806192,0,0.000078,0.0000874,0,0,0.000971592
X834.584_3.416,0.000371499,0,0,0.000602106,0,0,0.000973605
X720.59_3.401,0.000814696,0,0.0000188,0.000141428,0,0,0.000974924
X596.391_3.062,0,0,0.000932,0.0000451,0,0,0.0009771
X838.63_3.61,0.000215908,0,0,0.000253214,0.000508171,0,0.000977293
X343.286_4.085,0.000977927,0,0,0,0,0,0.000977927
X720.552_3.776,0.000783643,0,0.000197,0,0,0,0.000980643
X780.553_3.699,0.000566724,0,0.000288525,0.0001151,0.0000146,0,0.000984949
X302.143_2.431,0.0000999,8.50E-04,3.83E-05,0.00E+00,0.00E+00,0,0.0009882
X182.588_2.711,0.0001065,0.000273798,0.0000391,0.000231412,0.000037,0.000300827,0.000988637
X405.228_2.648,0,0.000962132,0.0000284,0,0,0,0.000990532
X662.437_3.088,0.000857075,0,0,0.0000516,0.0000823,0,0.000990975
X672.423_3.234,0.0002493,0,0.000553492,0.0000779,0.000110812,0,0.000991504
X349.202_2.576,0.0001985,0.000795981,0,0,0,0,0.000994481
X125.096_1.412,0,0,0.000994754,0,0,0,0.000994754
X498.289_2.618,0.0000143,0,0.000982986,0,0,0,0.000997286
X289.18_2.87,0,0.0001971,0.000802582,0,0,0,0.000999682
X820.322_2.391,0,0.0000274,0.000062,0,0.000411797,0.000502425,0.001003622
X200.996_1.286,0,0,0,0.001005668,0,0,0.001005668
X628.732_2.427,0.001006724,0,0,0,0,0,0.001006724
X508.829_3.396,0,0,0,0,0.001009071,0,0.001009071
X782.531_3.523,0.000952479,0,0,0,0.0000587,0,0.001011179
X279.171_2.29,0.0000786,0.000065,0.000241,0.000207855,0.000131709,0.000288576,0.00101274
X180.022_5.741,0.000078,0.000285419,0,0,0,0.000651099,0.001014518
X700.453_3.201,0.000600374,0,0.000230243,0.0001843,0,0,0.001014917
X471.249_2.784,0,0,0,0.001015217,0,0,0.001015217
X246.17_2.138,0.000939967,0,0.0000768,0,0,0,0.001016767
X608.728_2.766,0,0.000578591,0,0.000207405,0.000231216,0,0.001017212
X456.333_2.609,0.00055946,0,0.0000199,0,0.000344769,0.0000953,0.001019429
X325.238_2.849,0.0000885,0.000878956,0.000052,0,0,0,0.001019456
X814.148_2.344,0.0003187,0.00E+00,7.01E-04,0.00E+00,0.00E+00,0,0.0010197
X975.639_2.948,0.000645132,0.0000595,0.0003153,0,0,0,0.001019932
X102.092_2.531,0.000491677,0,0.000458892,0.0000719,0,0,0.001022469
X425.41_3.192,0.0000283,0,0,0.000998321,0,0,0.001026621
X326.342_3.607,0.000979853,0,0,0.0000482,0,0,0.001028053
X486.098_2.765,0,0,0,0,0.001030593,0,0.001030593
X407.243_2.761,0.0000546,0.000437689,0.000538696,0,0,0,0.001030985
X383.367_4.065,0.000951567,0,0.0000462,0.0000333,0,0,0.001031067
X845.866_2.338,0.00078209,0.0000335,0.0001437,0.0000213,0.0000545,0,0.00103509
X462.268_2.583,0.000565305,0,0.000281497,0.00014814,0.0000438,0,0.001038742
X836.602_3.252,0.00039276,0,0.000214516,0.0001986,0.000233793,0,0.001039669
X710.423_2.91,0.000495726,0.000214,0.0002533,0,0.0000774,0,0.001040426
X222.889_0.32,0.000415747,0,0.0001691,0.000460793,0,0,0.00104564
X606.269_2.453,0,0.000568469,0.000452793,0,0.0000262,0,0.001047462
X678.432_3.079,0.000769657,0,0,0.000277898,0,0,0.001047555
X490.818_2.543,0,0,0,0,0.001047747,0,0.001047747
X786.563_3.567,0.001050495,0,0,0,0,0,0.001050495
X242.1_0.472,0.0000446,0.000204608,0,0,0.000801881,0,0.001051089
X111.969_1.381,0,0,0,0.001053248,0,0,0.001053248
X613.16_0.396,0.000686787,0.0000864,0,0.0000426,0.000239058,0,0.001054845
X620.355_2.922,0,0,0.000981216,0.0000751,0,0,0.001056316
X451.315_2.964,0.000721974,0.0002044,0.0001307,0,0,0,0.001057074
X127.039_1.083,0.000605463,0,0.000453477,0,0,0,0.00105894
X245.125_0.301,0.000830021,0,0,0.000118902,0.000115966,0,0.001064889
X181.989_5.768,0.000325812,0.000150269,0,0.0001133,0.000329573,0.000147612,0.001066566
X608.321_2.529,0.000298281,0.000381729,0.00039158,0,0,0,0.00107159
X616.326_2.812,0,0,0.001030904,0,0,0.0000434,0.001074304
X784.585_3.18,0,0.00050954,0.0000858,0,0.000481069,0,0.001076409
X586.795_2.336,0.0003462,0.0000684,0.0002418,0.0000687,0.000351826,0,0.001076926
