	SubjectID1	SubjectID2	Group1	Group2	Distance
139	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML	Group1C	Group3E	0.6808102501262174
140	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML	Group1C	Group3E	0.5294644413423792
141	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML	Group1C	Group3E	0.4875295525232258
142	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML	Group1C	Group3E	0.41596702307968336
143	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML	Group1C	Group3E	0.3966346816730628
144	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML	Group1C	Group3E	0.7679284559277241
145	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML	Group1C	Group3E	0.7754715602990675
146	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML	Group1C	Group3E	0.49064855774495
147	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML	Group1C	Group3E	0.3838222452236422
148	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML	Group1C	Group3E	0.5369872068873619
149	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML	Group1C	Group3E	0.792417215211358
150	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML	Group1C	Group3E	0.3330609580318677
151	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML	Group1C	Group3E	0.5147235310707562
152	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML	Group1C	Group3E	0.4541182024753859
153	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML	Group1C	Group3E	0.45970903614269515
154	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML	Group1C	Group3E	0.44959710998980285
155	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML	Group1C	Group3E	0.527275675072546
156	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML	Group1C	Group3E	0.45637613100661095
157	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML	Group1C	Group3E	0.48387706951555587
158	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML	Group1C	Group3E	0.40688565117997466
159	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML	Group1C	Group3E	0.5158435733128723
160	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML	Group1C	Group3E	0.5612679877729089
161	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML	Group1C	Group3E	0.41343815200486445
162	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML	Group1C	Group3E	0.4247731636634316
163	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML	Group1C	Group3E	0.5078986204044789
164	X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML	X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML	Group1C	Group3E	0.5845988107071616
165	X515_Group1C_142dpi_RA_165_G_A5_P124.mzXML	X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML	Group1C	Group3E	0.5900773409076588
166	X515_Group1C_142dpi_RA_165_G_A5_P124.mzXML	X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML	Group1C	Group3E	0.7453782491437
