SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X668_Group3E_142dpi_RV_bottom_203_G_D7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.474161149
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X669_Group3E_142dpi_RV_bottom_204_G_D8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.455080254
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X670_Group3E_142dpi_RV_bottom_205_G_D9_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.30487242
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X751_Group3E_142dpi_RV_bottom_226_G_F6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.528485864
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X752_Group3E_142dpi_RV_bottom_227_G_F7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.375318123
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X753_Group3E_142dpi_RV_bottom_228_G_F8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.461147267
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X754_Group3E_142dpi_RV_bottom_229_G_F9_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.391419667
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X755_Group3E_142dpi_RV_bottom_230_G_F10_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.296410972
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X581_Group3E_142dpi_RV_bottom_176_G_B4_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.430974712
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X582_Group3E_142dpi_RV_bottom_177_G_B5_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.341118256
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X583_Group3E_142dpi_RV_bottom_178_G_B6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.375375789
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X584_Group3E_142dpi_RV_bottom_179_G_B7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.405731296
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X585_Group3E_142dpi_RV_bottom_180_G_B8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.306748549
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X666_Group3E_142dpi_RV_bottom_201_G_D5_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.339396689
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X667_Group3E_142dpi_RV_bottom_202_G_D6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.433461465
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X668_Group3E_142dpi_RV_bottom_203_G_D7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.342123675
X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,X669_Group3E_142dpi_RV_bottom_204_G_D8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.369365295
