filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,X452.242_2.457,X468.308_2.823,X468.309_2.821,X476.242_2.484,X480.345_2.967,X482.36_2.968,X482.361_2.958,X492.308_2.804,X494.324_2.861,X494.325_2.865,X496.34_2.935,X496.341_2.924,X496.341_2.926,X502.257_2.547,X506.324_2.987,X506.36_3.003,X506.361_3.016,X508.303_3.007,X508.304_3.001,X508.34_3.061,X508.376_3.076,X510.319_2.774,X510.32_2.768,X510.355_2.988,X510.356_2.983,X510.392_3.083,X510.392_3.088,X518.322_2.93,X518.323_2.92,X518.325_2.837,X520.341_2.89,X522.355_2.966,X524.371_3.05,X524.372_3.04,X524.373_3.132,X534.319_2.722,X536.335_2.7,X536.335_2.767,X536.336_2.744,X538.351_2.803,X538.352_2.737,X538.387_3.102,X538.388_3.104,X542.323_2.885,X542.324_2.718,X544.305_2.627,X544.305_2.706,X546.353_3.044,X546.354_3.034,X546.356_2.933,X550.387_3.072,X550.388_3.072,X552.402_3.174,X552.403_3.173,X560.335_2.722,X560.335_2.774,X566.38_3.055,X566.382_3.018,X568.341_2.887,X570.356_2.935,X572.372_2.972,X584.335_2.714,X584.335_2.79,X594.377_3,X596.391_3.062,X596.393_3.06,X600.33_2.645,X600.33_2.731,X600.33_2.804,X600.331_2.658,X648.423_3.138,X648.424_3.067,X674.437_3.128,X674.439_3.065,X674.439_3.163,X674.439_3.237,X698.437_3.068,X706.538_3.9,X706.538_3.951,X706.538_4.03,X706.538_4.076,X716.485_3.266,X720.443_2.989,X720.444_3.034,X720.445_3.09,X732.555_3.343,X734.568_4.907,X734.569_3.073,X734.569_4.31,X734.569_4.399,X734.569_4.504,X734.569_4.824,X734.569_5.591,X734.569_5.603,X734.57_3.377,X734.57_4.45,X734.57_4.559,X734.57_4.658,X734.57_4.702,X734.57_5.605,X734.571_3.043,X744.554_5.58,X744.59_5.59,X746.51_3.501,X746.568_3.653,X746.568_3.705,X748.527_3.337,X748.62_3.417,X754.537_3.679,X756.551_3.414,X758.571_5.594,X758.571_5.632,X760.583_5.072,X760.584_4.341,X760.584_4.578,X760.584_4.674,X760.584_4.778,X760.584_4.836,X760.584_4.943,X760.584_5.512,X760.584_5.607,X760.584_5.636,X760.585_4.148,X760.585_4.737,X760.585_5.61,X760.586_3.367,X760.586_5.601,X762.506_3.463,X762.506_3.572,X762.599_3.268,X762.599_3.341,X762.599_3.749,X762.599_5.596,X762.6_3.212,X766.536_3.971,X766.537_3.976,X766.573_4.054,X766.574_4.106,X766.574_4.17,X768.553_3.263,X768.553_3.284,X768.588_5.586,X768.589_4.124,X772.548_3.502,X772.584_3.341,X772.584_4.226,X772.62_3.336,X772.62_3.348,X772.62_3.374,X774.599_3.283,X774.599_3.587,X774.6_3.438,X774.6_5.602,X774.601_5.586,X776.558_3.324,X776.578_3.558,X778.537_3.629,X778.537_3.785,X780.517_3.358,X780.553_3.716,X782.567_3.55,X782.568_3.34,X782.568_5.56,X782.569_3.91,X782.569_4.084,X782.569_4.198,X782.569_4.312,X782.57_3.269,X782.57_4.015,X782.57_5.591,X784.584_4.164,X784.584_4.252,X784.584_5.594,X784.585_5.595,X786.563_3.567,X786.599_5.438,X786.599_5.596,X786.599_5.653,X786.6_4.389,X786.6_4.521,X786.6_4.602,X786.6_4.95,X786.601_3.279,X786.601_3.393,X786.601_5.59,X786.601_5.631,X786.602_5.6,X788.521_3.624,X788.522_3.689,X788.616_3.191,X788.616_3.75,X788.616_5.598,X790.572_3.358,X792.552_4.231,X792.553_3.269,X792.553_3.274,X792.553_3.389,X792.553_3.906,X792.554_3.351,X792.554_3.915,X792.554_3.989,X792.554_4.048,X792.554_4.114,X792.554_4.169,X792.554_4.53,X792.554_5.593,X792.555_4.362,X792.589_3.261,X792.589_3.314,X792.589_3.329,X792.589_3.367,X792.589_4.032,X792.589_4.09,X792.589_4.167,X792.589_4.249,X792.589_4.299,X792.59_5.594,X792.59_5.628,X794.604_3.247,X794.604_3.274,X794.604_3.326,X794.604_3.361,X794.604_4.185,X794.604_5.596,X794.605_5.605,X796.582_3.602,X796.582_5.568,X798.563_3.38,X798.563_3.515,X802.595_3.81,X804.553_3.651,X804.589_3.537,X804.589_3.596,X804.589_3.656,X804.589_3.798,X804.61_3.784,X804.61_3.876,X806.53_3.404,X806.532_3.537,X806.532_3.587,X806.569_3.835,X806.569_5.586,X806.57_3.157,X806.57_3.256,X806.57_3.303,X806.57_3.362,X806.57_3.848,X806.57_3.972,X806.57_4.101,X806.571_4.175,X808.547_3.517,X808.548_3.613,X808.58_3.363,X808.584_3.271,X808.584_3.334,X808.584_3.586,X808.584_4.008,X808.584_4.102,X808.584_4.204,X808.584_4.337,X808.585_5.595,X808.586_4.577,X810.6_3.201,X810.6_4.069,X810.6_4.289,X810.6_4.625,X810.6_4.678,X810.6_4.741,X810.6_4.806,X810.6_4.843,X810.6_4.952,X810.6_5.007,X810.6_5.077,X810.6_5.216,X810.6_5.504,X810.601_3.479,X810.601_3.669,X810.601_3.752,X810.601_3.809,X810.601_4.362,X810.601_4.413,X810.601_4.46,X810.601_4.511,X810.601_4.568,X810.601_5.6,X810.602_5.596,X812.611_3.352,X812.614_3.487,X812.614_3.571,X812.615_3.579,X814.631_3.254,X814.631_3.702,X816.646_3.398,X816.646_3.609,X816.647_3.49,X816.647_3.739,X826.594_3.683,X826.595_3.726,X830.553_3.623,X836.615_3.699,X836.616_3.594,X836.617_3.659,X852.549_3.694,X854.537_3.527,X854.538_3.484,X862.624_3.581,X882.569_3.692,X882.57_3.622
X502_Group1A_50dpi_RV_bottom_252_B_A2_P141.mzXML,502,Group1A,naive,DPI_50,RV_bottom,A2,P141,0,0,7.46E-05,0,0.000798116,0,0.000336941,2.09E-05,0.00080941,0,0,0,0.047999922,0,0,0,7.70E-05,0,0,4.41E-05,1.92E-05,0,0,0,0.000579764,0,0,0.001118116,0,0.000431058,0.016338797,0,0,0.024658783,0,0.000220235,0.000265411,0,0.00016026,0,0,0,0.000231529,0,0,0,0,0,0.000811293,0.000314352,0,0.000201411,0,4.51E-05,0,0.000495058,0,0,0.049505802,0.004912933,0.000630587,0,0,0.000120663,0,0,0,0.001151998,0.000288,0.000666352,0,0,0,0,0.000256,8.41E-05,0,0,0,0,0,6.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321882,0,0,0,0,0,0,0,0,0.002296467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001733644,0,0,0,0,0,0,0,0.000176979,0.000142153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267294,6.97E-05,0,0,0.000508234,0,0.000257882,0.000549646,0.000946822,0,0,0.00056094,0,0,0,0.000645646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002616466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805646,0.000547764,0,0,0.000263529,0,0,0,0,0,0,0,0,1.22E-05,0.000314352,0,0,0,0,0,0,0,0.000125033,0,0,8.52E-05,0,0,0,0,0,0,0,0,0,0,0.000291764,0,0,0,0,0,0,0,0,0.010352924,0.004047052,0,0,0.000121095,0,0,0,0,0,0,0,0,0.000463058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007303518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195764,0,0,0,0,0
X502_Group1A_50dpi_RV_top_252_B_A2_P137.mzXML,502,Group1A,naive,DPI_50,RV_top,A2,P137,0,0,0,0,0,0,7.13E-05,0,0,7.00E-05,0,0,0.036533239,0,0,0,0,0,0,0,0,0,0,0,7.68E-05,0,0,0,0.000941219,0,0.007041712,0,0,0.013525665,0,0,0,0,0,0,0,0,0,7.12E-05,0,0,0,0,7.67E-05,0,0,0,0,0,0,0,0,6.59E-05,0.013734825,0,0,5.28E-05,0.000384348,0.002607525,0,0,0,0,0,0.000110198,0,8.11E-05,0,7.87E-05,0.000405096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146697,0.000418006,0.000822695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180468,0,0,0,0.000193021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-05,0.000233842,0,0,0,0,0,0,0,0,0,0,0,0,0.001101575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X503_Group1A_50dpi_LA_253_B_A3_P121.mzXML,503,Group1A,naive,DPI_50,LA,A3,P121,0,0,0.000166021,0,0.000203177,0,0.000352297,0,0.000909634,0,0.042685708,0,0,0,0,0,0,0,0,1.48E-05,0,1.43E-05,0,0,0.000551745,0,0,0.000231137,0,0.000181327,0.008854022,0,0,0.024791263,0,9.83E-05,0.000117555,0.000153226,0,0.00015022,0,0,0.000210633,0,1.60E-05,0,0,5.80E-05,0,0.000168719,0,7.21E-05,0,5.11E-05,0.000125105,0.000324337,0,0.000121657,0.012544752,0.001055027,0.000231137,0,0,0.00145206,0,6.53E-05,0.000177773,0.000249777,0,0,4.87E-05,0,0,8.27E-05,0.000378393,0,0,0,0.000246049,0,8.86E-05,0.000105894,0,0,0.000138009,0,0,0,0.00144274,0.000844394,0.001010291,0,0,0,0,0.000631898,0.000559201,0,0.000452953,0.002870567,0,0,5.99E-05,0,0,0,0,0,0,0,0,0,0,0.001030795,0.001043843,0.000544289,0,0,0,0,0,0,0,0.000883538,0,0,0.004846412,0,0.000107119,0,0,0.000233001,0,0,0,0,0.000238593,0,0,0,0,0,0,0.000650538,0,0,0,0,0,0,0,0,0,1.97E-05,0,0.000249777,0,0,0,0,0,0,0,0.01191099,0,0,0,0,0,0,0.001819269,0,0,0,4.63E-05,0,0,0,0,0.000398897,0.000460409,0,0,0,0.002162245,0,0,0.000363481,0,0,0,0,0,0,0,0,0,0,0,0.002945127,0,0,0,0,0,0,0,0,0,0,0,0.000635626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157276,0.000984194,0,0,0,0,0,0,0,0,0,0,8.77E-05,0,0,0,0,0,0,0,0,0,0,9.16E-05,0,0,0,0,0.000110062,0.00148002,0,0,0,0,0,0,0,0.004939613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001466972,0.000728826,0.000863034,0,0,0,0.001420372,9.31E-05,0,0,0,0,0,0,0,0,0,0.000413809,0.000417537,0,0,0,0,0,0,0,0,0,0
X503_Group1A_50dpi_LV_bottom_253_B_A3_P133.mzXML,503,Group1A,naive,DPI_50,LV_bottom,A3,P133,0,0,0.000105758,0,0.000449362,0,0.000765052,0,0.001251387,0,0,0,0.094422806,0,0,0,0,0,0,0,0,0,0.000159589,0,0.000981201,0,0,0,0.001313956,0.000423765,0.023235974,0,0,0.040101252,0,0.000819089,0.000762208,0,0.000588721,0.000449362,0,0,0.000310003,0.000460738,0,0,0,0.000202978,0.000270518,0.000184703,0,0.000276451,0,0,0.000221971,0.000403857,0,0.000198999,0.022183671,0,0.000329911,0,0.002900942,0.001831575,0,0.000118793,0,0.001248543,0,0.000984045,0,0.000426609,0,0.000117739,0.000827622,0.000307159,0,0,0,0,0,2.39E-05,0,0,0.000262146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001692216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140781,0.002371946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-05,0,0,0,0,9.31E-05,0.000107335,0,0,5.65E-05,0.000383948,0.000563124,0,0,0,0.000208979,0,0,0,0,0,0,0,0,0.00023652,0,0,0,0.001254231,0,0,0,0,0,0,0,0,0,0,0.000137525,0,0.000171578,0.000195048,0,0,0,0,3.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152845,0.000210502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001032394,0.000614317,0,0,0,0,0,2.32E-05,2.95E-05,0,0,0,0,0,0.000237466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190615,0,0,0,0,0,0,0,0,0.000486334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X503_Group1A_50dpi_LV_top_253_B_A3_P129.mzXML,503,Group1A,naive,DPI_50,LV_top,A3,P129,0,0,4.39E-05,0,0.000926126,0.000673546,0,0,0.001069566,0,0.087311499,0,0,0,0,2.34E-05,0,0,0,0,0,0,0,0.001069566,0,0,0,0.000751503,0.000461504,0,0.021391317,0.010913937,0.04459123,0,0,0.000236624,0.000424084,0.000191759,0,0,0,0.000346128,0,0,0,0,0,0.000258474,0,0.000243062,0.000200538,0,0,0,0.000117477,0.000246706,0,7.37E-05,0.036483733,0.003554825,0.00062989,0.000686019,0,0.001029028,7.84E-05,0,0.000318063,0.000664191,0.000130332,0,0,0,0,0,0.000745266,0.000339891,0,0,0,0,0,0,0,0,2.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807631,0.001004082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020703,0,0,0.001053975,0,0.000417848,0.000645481,0,0,0,0,0,0,0,0.000156603,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0.001100749,0,0.000143464,0,0,0,0,0,0,0,0,0,0.000976018,0,0.000754621,0,0.000253203,0,0,0,0,0,2.78E-05,0,0,5.89E-05,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,0,0.000191633,0.000165871,0,0,0,0,0,0,0,0,0,0,0,0.002940527,0,0,0,0,0,0.002095476,0.001899025,0,0,0,0,0,0.000473977,0.000573761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001032147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X503_Group1A_50dpi_RA_253_B_A3_P125.mzXML,503,Group1A,naive,DPI_50,RA,A3,P125,0,0,0,0,0,0,5.77E-05,0,4.94E-05,0,0.018156105,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0.002555484,0,0,0.012996461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112386,0.004794575,0.000430899,5.40E-05,8.21E-05,0,0.002891347,0,0,0,0,0,0,0,0,0,0.000161254,0.000265299,0,0,0,0,0,0,0,0,0,0,0,0,0.000554905,0,0,0,0,0,0,0.001343454,0,0,0,0,0.000396439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001255838,0,0,0,0,0,0.000511097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000681462,0.000391714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001168221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000632786,0,0,0,0,0,0.001095207,0,0,0,0,0,0,0,0,0,3.41E-05,0,0,0,0,0,0.000725271,0,0.000397802,0,0,0,0,0,0,0,0,0,0,0.000861563,0.000470719,0.000759344,0.00044044,0,0,0.000569508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X503_Group1A_50dpi_RV_bottom_253_B_A3_P141.mzXML,503,Group1A,naive,DPI_50,RV_bottom,A3,P141,0,0,0,0,5.17E-05,0,8.96E-05,0,0,0.000419326,0,0,0.040830517,0,0,0,0,0,0,0,0,0,0,0,0.000186777,0,0,0,0.001074487,0.000182405,0.014171616,0,0,0.011209516,0,0,7.09E-05,0,0,0,0,0,0,0.000355868,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.022883675,0,0.000283863,0.000251475,0.000304018,0.001208072,0,0,0,0.000339109,0,0.000100047,0,0.000131077,0,0.000158617,0.000279028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006330763,0,0,0,0,0,0.003711337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011557998,0,0,0,0,0,0,0.000106405,0,0,0,0,0,0,0.000212176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228518,0.001179032,0,0,0,0,0,0.001132568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003560328,0,0,0,0,0,0,0,0.000342083,0,0,0,0.000245508,0.000212727,0.0002256,0.000558282,0.000351545,0,0,0,9.17E-05,0,0,0,0.000332244,0,0.00010295,5.02E-05,0,0,0,0,0,0,0,0,0.000368037,0.000192794,0.00020181,0,0,0,0,0,0,0,0,0,0.000103172,0,0.000338007,0,0,0,0,0,0,0.000109369,0,0.000609844,0.000662116,0.000615652,0.000346344,7.97E-05,0,0.000302195,0.000225735,0,0,0,0.000836358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001765644,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-05,0,0,0,0,0,0,0,0,0,0,0.001817916,0.001887613,0,0,0,0,0,0
X503_Group1A_50dpi_RV_top_253_B_A3_P137.mzXML,503,Group1A,naive,DPI_50,RV_top,A3,P137,5.52E-05,0,0,0,0,0,6.39E-05,0,0,5.55E-05,0,0,0.035228708,5.69E-05,0,0,0,0,0,0,0,0,0,0,0.000148758,0,0,0,0.00100413,0,0.005609667,0,0,0.012958331,0,0,0,0,0,0,0,0,0,5.38E-05,0,0,0,0,0.000219975,0,0,0,0,0,0,0,0,4.27E-05,0.008134017,0,0,0,0.000130283,0.001660461,0,0,0,0,0,0,0,0,0,0.000149212,0.000385969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131696,0,0,0,0,0,0,0,0,0,0,0,0.000270488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001161201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240568,0.00017828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001043398,0.000155816,0,0,0,0,0,0,0,0,0,0,0,0.002075577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007180374,0,0,0,0,0,0,0,0,0,0,0.000161355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83E-05,0.000243896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X504_Group1A_50dpi_LA_254_B_A4_P121.mzXML,504,Group1A,naive,DPI_50,LA,A4,P121,0,0,9.27E-05,0,8.51E-05,0,0.000145822,0,0.000511213,0,0.017096315,0,0,0,0,0,0,0,2.45E-05,0,0,0,0,0,0.000286615,0,0,2.46E-05,0,0.000115484,0.003352219,0,0,0.016543199,0,9.91E-05,0.000133418,0.000153699,0,4.88E-05,3.75E-05,0,0.000196105,0,0,0,0,2.46E-05,0,7.94E-05,0,6.99E-05,0,4.54E-05,0.000103584,0.000138447,0,0.000186048,0.006771482,0.000573229,0.000142637,0.000326841,0.00036204,0.001339211,0,7.21E-05,0.000236331,0.000212866,0,0,9.10E-05,0,0,0,0.000714023,0,0,0,0,0,3.92E-05,0.00021957,0,0,0.000284939,0,0,0,0,0,0,0,0,0,0.000881634,0,0,0,0,0.004810434,0,8.98E-05,0,7.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012000943,0,0.000147665,0,0,0,0,0,0,0,0,0,0.000130737,0,0,0,0,0.001060977,0,0,0,0,0,0,0,0,0,0,0,0.000467635,5.53E-05,0,0.000481043,0.000202809,0,0,0,0,0,0,0,0,0.009118035,0,0,0.000179344,0.000274882,0,0.000159733,0,0,0,0,0,0,0,0,0,0.0052127,0,0,0.000846435,0,0,8.75E-05,0,0,0,0,0,0,0.001552077,0,0.001153163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125373,0.000646978,0,3.86E-05,0,0,0,0,0,0,1.45E-05,0,0.00034025,7.01E-05,5.87E-05,0,0,0,0,0,0,1.91E-05,0,0.00016627,0.000140626,0,0,0,0,0.000197781,0.001552077,2.31E-05,0,0,0,0,0,0,0,0,0,0.000420703,0,0,0,0,0,0,0,0,0,0,0,0.000383829,0.00061178,0.002078376,0.00159398,0,0.003117563,0,0,0,0,0,0,0,0,0,0,0.000519594,0,0,0,0,0,0,0,0,0,0,0
X504_Group1A_50dpi_LV_bottom_254_B_A4_P133.mzXML,504,Group1A,naive,DPI_50,LV_bottom,A4,P133,0,0,0.000140662,0,0.000501071,0,0.001002143,0,0.001297646,0,0,0,0.102783878,0,0,0,0,0,0,0,0,0.00011551,0.000159366,0,0.001031051,0,0,0,0.00144861,0.00038544,0.019914376,0,0,0.035653158,0,0.000674519,0.000806211,0,0.000478587,0.000330836,0.000135139,0,0.000244811,0,0,2.79E-05,0,0,0.000449679,0.000204333,0,0.000259562,0,0,0.000252066,0.000443255,0,0.000311691,0.031156363,0,0.000411136,0.00149679,0,0.001923986,0,0.000146414,0,0.001756962,0,0.00170557,0,0.000478587,0,0,0.001053535,0,0,0,0,0,0,5.35E-05,2.53E-05,7.54E-05,0.000268532,0,0,0,0,0,0,0,0,0,0.000761243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741971,0.000242383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001040687,0.000420772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117765,0,0,0.000204195,0,8.16E-05,0,0,0,8.07E-05,0,0,0,0,0,0,0,0,0,0.000616703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136197,7.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109464,0.000108709,0.00033726,0.000312039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178896,0,0,0,0,0,0,0,0,0,0.000475375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X504_Group1A_50dpi_LV_top_254_B_A4_P129.mzXML,504,Group1A,naive,DPI_50,LV_top,A4,P129,0,0,7.08E-05,0,0.000743991,0.000631751,0,0,0.000830576,0,0.077285271,0,0,0,0,0,0,0,0,2.30E-05,0,0,0,0.000910748,0,0,0,0.000750405,0,0.000265461,0.015841877,0.009877122,0.035596121,0,0,0.000255453,0.000410478,0.000202371,0,0,0,0.000209367,0,0,0,0,0,0.000270458,0,0.000207751,0.000190887,0,0,0,0.000113806,0.000265218,0,0.000156426,0.038482293,0.003270995,0.000609303,0.000808128,0.001696428,0.001196158,8.49E-05,0,0.000596476,0.000715129,0.000159665,0,0,0,0,0,0.000885093,0.000484236,0,0,0,0,0,0,0,0.000128287,0,0,0,0,0,0,0,0,0,0,0.001247468,0,0,0,0,0.000974885,0,0,0,0,0,0,0,0,0,0,0.001026194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155156,0,0.000657406,0,0,0,0,0.00028249,0.000381616,0,0,0,8.76E-05,0,0,0,0,0,0,0,0,0,0.000541959,0.001141641,0,0,0,0,0,0,0,0,0,0,0,0,0.000557993,0.000303196,0.000423305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001667566,0,0,0,0,0,0,0.000830576,0,0,0,0,0,0.00017802,0.000327099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X504_Group1A_50dpi_RA_254_B_A4_P125.mzXML,504,Group1A,naive,DPI_50,RA,A4,P125,0,0,0,0,0,0,0.000185455,0,0.000230707,0,0.022953315,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77E-05,0,0,0.000113507,0,0,0.004928735,0,0,0.009193188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46E-05,0,0.000170836,0.006583509,0.000419813,5.04E-05,0,0.000108671,0.002686783,0,0,0,0,0,0,0,0,0,6.31E-05,0.000218914,0,0,0,0,0,0,0,0,0,5.80E-05,0,0,0,0,0,0,0,0,0,0.000113358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000565374,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225226,0.00010397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
